sent_id,token_text,token_lemma,token_tag,NER_tags
6168,cups,cup,NNS,B-UNIT
6168,thinly,thinly,RB,O
6168,sliced,sliced,VBD,B-STATE
6168,red,red,JJ,B-NAME
6168,onions,onion,NNS,I-NAME
6169,2 1/2,2 1/2,CD,B-QUANTITY
6169,teaspoons,teaspoon,NNS,B-UNIT
6169,allspice,allspice,NN,B-NAME
6170,4,4,CD,B-QUANTITY
6170,teaspoons,teaspoon,NNS,B-UNIT
6170,flour,flour,VBP,B-NAME
6170,",",",",",",O
6170,all-purpose,all-purpose,JJ,I-NAME
6171,1/4,1/4,CD,B-QUANTITY
6171,cup,cup,NN,B-UNIT
6171,raisins,raisin,NNS,B-NAME
6171,-LRB-,-LRB-,VBP,O
6171,optional,optional,JJ,O
6171,-RRB-,-RRB-,NN,O
6172,450,450,CD,B-QUANTITY
6172,g,g,JJ,B-UNIT
6172,lean,lean,JJ,O
6172,ground,ground,NN,B-STATE
6172,beef,beef,NN,B-NAME
6172,or,or,CC,O
6172,450,450,CD,O
6172,g,g,NN,O
6172,use,use,NN,O
6172,lamb,lamb,NN,O
6173,8,8,CD,B-QUANTITY
6173,slices,slice,NNS,B-UNIT
6173,ciabatta,ciabatta,NN,B-NAME
6174,2,2,CD,B-QUANTITY
6174,tablespoons,tablespoon,NNS,B-UNIT
6174,chopped,chopped,VBD,B-STATE
6174,hazelnuts,hazelnut,NNS,B-NAME
6174,-LRB-,-LRB-,JJ,O
6174,filberts,filbert,NNS,O
6174,-RRB-,-RRB-,NN,O
6175,3,3,CD,B-QUANTITY
6175,hot,hot,JJ,TEMP
6175,red,red,JJ,B-NAME
6175,chili,chili,NN,I-NAME
6175,peppers,pepper,NNS,I-NAME
6175,",",",",",",O
6175,seeds,seed,NNS,O
6175,discarded,discarded,VBD,O
6175,",",",",",",O
6175,finely,finely,RB,O
6175,chopped,chopped,VBD,B-STATE
6176,1 1/2,1 1/2,CD,B-QUANTITY
6176,tablespoons,tablespoon,NNS,B-UNIT
6176,cognac,cognac,NN,B-NAME
6177,22,22,CD,B-QUANTITY
6177,ounces,ounce,NNS,B-UNIT
6177,grilled,grilled,VBD,B-STATE
6177,chicken,chicken,JJ,B-NAME
6177,breast,breast,NN,I-NAME
6177,strips,strip,NNS,O
6177,-LRB-,-LRB-,VBP,O
6177,Frozen,Frozen,NNP,TEMP
6177,-RRB-,-RRB-,NN,O
6178,3,3,CD,B-QUANTITY
6178,cups,cup,NNS,B-UNIT
6178,butter,butter,NN,B-NAME
6178,",",",",",",O
6178,softened,softened,VBD,B-STATE
6179,3,3,CD,B-QUANTITY
6179,tablespoons,tablespoon,NNS,B-UNIT
6179,onions,onion,NNS,B-NAME
6179,",",",",",",O
6179,chopped,chopped,VBD,B-STATE
6180,3,3,CD,B-QUANTITY
6180,cups,cup,NNS,B-UNIT
6180,quinoa,quinoa,JJ,B-NAME
6180,-LRB-,-LRB-,VBP,O
6180,about,about,IN,O
6180,2/3,2/3,CD,O
6180,cup,cup,NN,O
6180,uncooked,uncooked,VBN,O
6180,will,will,MD,O
6180,yield,yield,VB,O
6180,this,this,DT,O
6180,amount,amount,NN,O
6180,",",",",",",O
6180,use,use,VBP,O
6180,1-1/3,1-1/3,JJ,O
6180,cups,cup,NNS,O
6180,of,of,IN,O
6180,water,water,NN,O
6180,-RRB-,-RRB-,NN,O
6181,1 1/2,1 1/2,CD,B-QUANTITY
6181,cups,cup,NNS,B-UNIT
6181,onions,onion,NNS,B-NAME
6181,-LRB-,-LRB-,VBP,O
6181,diced,diced,VBN,B-STATE
6181,-RRB-,-RRB-,NN,O
6182,1-2,1-2,JJ,B-QUANTITY
6182,fresh,fresh,JJ,DF
6182,chili,chili,NN,B-NAME
6182,pepper,pepper,NN,I-NAME
6182,",",",",",",O
6182,seeds,seed,NNS,O
6182,removed,removed,VBD,O
6182,",",",",",",O
6182,finely,finely,RB,O
6182,chopped,chopped,VBD,B-STATE
6183,6,6,CD,B-QUANTITY
6183,tangerine,tangerine,JJ,B-NAME
6183,peel,peel,NN,I-NAME
6183,-LRB-,-LRB-,NN,O
6183,from,from,IN,O
6183,6,6,CD,O
6183,tangerines,tangerine,NNS,O
6183,-RRB-,-RRB-,NNS,O
6184,1,1,CD,B-QUANTITY
6184,sheet,sheet,NN,B-UNIT
6184,nori,nori,NNS,B-NAME
6184,",",",",",",O
6184,cut,cut,VBN,B-STATE
6184,into,into,IN,O
6184,strips,strip,NNS,O
6184,-LRB-,-LRB-,VBP,O
6184,optional,optional,JJ,O
6184,-RRB-,-RRB-,NN,O
6185,2,2,CD,B-QUANTITY
6185,cloves,clove,NNS,B-UNIT
6185,garlic,garlic,JJ,B-NAME
6185,",",",",",",O
6185,chopped,chopped,VBD,B-STATE
6186,1,1,CD,B-QUANTITY
6186,cup,cup,NN,B-UNIT
6186,mixed,mixed,JJ,B-NAME
6186,peel,peel,NN,O
6187,2,2,CD,B-QUANTITY
6187,fluid,fluid,NN,B-UNIT
6187,ounces,ounce,NNS,I-UNIT
6187,kirsch,kirsch,VBP,B-NAME
6187,",",",",",",O
6187,heated,heated,VBD,TEMP
6188,hot,hot,JJ,TEMP
6188,pepper,pepper,NN,I-NAME
6188,flakes,flake,NNS,I-NAME
6188,-LRB-,-LRB-,VBP,O
6188,optional,optional,JJ,O
6188,-RRB-,-RRB-,NN,O
6189,1 1/2,1 1/2,CD,B-QUANTITY
6189,cups,cup,NNS,B-UNIT
6189,ghee,ghee,NN,B-NAME
6190,14,14,CD,B-QUANTITY
6190,cups,cup,NNS,B-UNIT
6190,fresh,fresh,JJ,DF
6190,sliced,sliced,VBD,B-STATE
6190,peaches,peach,NNS,B-NAME
6190,",",",",",",O
6190,with,with,IN,O
6190,juice,juice,NN,I-NAME
6190,-LRB-,-LRB-,NN,O
6190,skins,skin,NNS,O
6190,removed,removed,VBD,O
6190,-RRB-,-RRB-,NN,O
6191,3,3,CD,B-QUANTITY
6191,tablespoons,tablespoon,NNS,B-UNIT
6191,butter,butter,NN,B-NAME
6191,",",",",",",O
6191,divided,divided,VBD,B-STATE
6192,1 1/2,1 1/2,CD,B-QUANTITY
6192,cups,cup,NNS,B-UNIT
6192,carrots,carrot,NNS,B-NAME
6192,",",",",",",O
6192,chopped,chopped,VBD,B-STATE
6193,1 1/2,1 1/2,CD,B-QUANTITY
6193,cups,cup,NNS,B-UNIT
6193,white,white,JJ,B-NAME
6193,onions,onion,NNS,I-NAME
6193,-LRB-,-LRB-,VBP,O
6193,diced,diced,VBN,B-STATE
6193,-RRB-,-RRB-,NN,O
6194,6,6,CD,B-QUANTITY
6194,ounces,ounce,NNS,B-UNIT
6194,artichoke,artichoke,VBD,B-NAME
6194,bottoms,bottom,NNS,I-NAME
6194,",",",",",",O
6194,canned,canned,VBD,B-STATE
6195,2,2,CD,B-QUANTITY
6195,tablespoons,tablespoon,NNS,B-UNIT
6195,cognac,cognac,NN,B-NAME
6196,1,1,CD,B-QUANTITY
6196,teaspoon,teaspoon,NN,B-UNIT
6196,white,white,JJ,B-NAME
6196,lentils,lentil,NNS,I-NAME
6196,-LRB-,-LRB-,JJ,O
6196,white,white,JJ,O
6196,urad,urad,JJ,O
6196,dal,dal,NN,O
6196,-RRB-,-RRB-,NN,O
6197,34,34,CD,B-QUANTITY
6197,cups,cup,NNS,B-UNIT
6197,feta,feta,JJ,B-NAME
6197,cheese,cheese,JJ,I-NAME
6197,-LRB-,-LRB-,NN,O
6197,crumbled,crumbled,VBD,B-STATE
6197,-RRB-,-RRB-,NN,O
6198,1,1,CD,B-QUANTITY
6198,tablespoon,tablespoon,NN,B-UNIT
6198,chives,chive,NNS,B-NAME
6198,-LRB-,-LRB-,NNP,O
6198,chopped,chopped,VBD,B-STATE
6198,-RRB-,-RRB-,VB,O
6199,1,1,CD,B-QUANTITY
6199,package,package,NN,B-UNIT
6199,cranberries,cranberry,NNS,B-NAME
6199,-LRB-,-LRB-,VBP,O
6199,fresh,fresh,JJ,DF
6199,or,or,CC,O
6199,frozen,frozen,JJ,TEMP
6199,-RRB-,-RRB-,NN,O
6200,2,2,CD,B-QUANTITY
6200,tablespoons,tablespoon,NNS,B-UNIT
6200,fresh,fresh,JJ,DF
6200,ginger,ginger,NN,B-NAME
6200,-LRB-,-LRB-,NN,O
6200,cut,cut,NN,B-STATE
6200,in,in,IN,O
6200,large,large,JJ,SIZE
6200,slices,slice,NNS,B-UNIT
6200,",",",",",",O
6200,take,take,VBP,O
6200,out,out,RP,O
6200,later,later,RB,O
6200,-RRB-,-RRB-,VB,O
6201,2,2,CD,B-QUANTITY
6201,teaspoons,teaspoon,NNS,B-UNIT
6201,garlic,garlic,JJ,B-NAME
6201,",",",",",",O
6201,chopped,chopped,VBD,B-STATE
6202,4,4,CD,B-QUANTITY
6202,chipotle,chipotle,JJ,B-NAME
6202,peppers,pepper,NNS,I-NAME
6202,-LRB-,-LRB-,VBP,O
6202,rinsed,rinsed,VBN,B-STATE
6202,",",",",",",O
6202,seeds,seed,NNS,O
6202,removed,removed,VBD,O
6202,-RRB-,-RRB-,NN,O
6203,1,1,CD,B-QUANTITY
6203,small,small,JJ,SIZE
6203,eggplant,eggplant,NN,B-NAME
6203,",",",",",",O
6203,cut,cut,VBD,B-STATE
6203,into,into,IN,O
6203,5,5,CD,O
6203,slices,slice,NNS,O
6203,lengthwise,lengthwise,NN,O
6204,2,2,CD,B-QUANTITY
6204,tablespoons,tablespoon,NNS,B-UNIT
6204,onions,onion,NNS,B-NAME
6204,",",",",",",O
6204,chopped,chopped,VBD,B-STATE
6204,-LRB-,-LRB-,VB,O
6204,and-or,and-or,JJ,O
6204,2,2,CD,O
6204,crushed,crushed,VBN,O
6204,garlic,garlic,JJ,O
6204,cloves,clove,NNS,O
6204,-RRB-,-RRB-,VBP,O
6205,2-3,2-3,JJ,B-QUANTITY
6205,cups,cup,NNS,B-UNIT
6205,rice,rice,NN,B-NAME
6205,",",",",",",O
6205,cooked,cooked,VBD,B-STATE
6205,-LRB-,-LRB-,JJ,O
6205,hot,hot,JJ,TEMP
6205,-RRB-,-RRB-,NN,O
6206,2 1/2,2 1/2,CD,B-QUANTITY
6206,cups,cup,NNS,B-UNIT
6206,flour,flour,RB,B-NAME
6206,",",",",",",O
6206,sifted,sifted,VBD,B-STATE
6207,8,8,CD,B-QUANTITY
6207,slices,slice,NNS,B-UNIT
6207,ham,ham,NN,B-NAME
6207,",",",",",",O
6207,thin,thin,JJ,O
6207,slices,slice,NNS,B-UNIT
6208,8,8,CD,B-QUANTITY
6208,figs,fig,NNS,B-NAME
6208,-LRB-,-LRB-,JJ,O
6208,fresh,fresh,JJ,DF
6208,or,or,CC,O
6208,dried,dried,VBN,O
6208,-RRB-,-RRB-,NN,O
6209,1,1,CD,B-QUANTITY
6209,large,large,JJ,SIZE
6209,tomatoes,tomato,NNS,B-NAME
6209,",",",",",",O
6209,peeled,peeled,VBD,B-STATE
6209,",",",",",",O
6209,seeds,seed,NNS,O
6209,removed,removed,VBD,O
6209,",",",",",",O
6209,finely,finely,RB,O
6209,chopped,chopped,VBD,I-STATE
6210,4,4,CD,B-QUANTITY
6210,medium,medium,NN,SIZE
6210,tomatoes,tomato,NNS,B-NAME
6210,",",",",",",O
6210,cut,cut,VBN,O
6210,into,into,IN,O
6210,1/4-inch-thick,1/4-inch-thick,JJ,O
6210,slices,slice,NNS,O
6210,-LRB-,-LRB-,VBP,O
6210,about,about,IN,O
6210,2,2,CD,O
6210,pounds,pound,NNS,O
6210,-RRB-,-RRB-,JJ,O
6211,2,2,CD,B-QUANTITY
6211,tablespoons,tablespoon,NNS,B-UNIT
6211,parsley,parsley,NN,B-NAME
6211,",",",",",",O
6211,chopped,chopped,VBD,B-STATE
6212,1 1/2,1 1/2,CD,B-QUANTITY
6212,cups,cup,NNS,B-UNIT
6212,freshly,freshly,RB,DF
6212,cooked,cooked,VBD,B-STATE
6212,light,light,JJ,DF
6212,red,red,JJ,B-NAME
6212,kidney,kidney,NN,I-NAME
6212,beans,bean,NNS,I-NAME
6212,-LRB-,-LRB-,VBP,O
6212,save,save,VB,O
6212,some,some,DT,O
6212,of,of,IN,O
6212,the,the,DT,O
6212,cooking,cooking,NN,O
6212,liquid,liquid,NN,O
6212,-RRB-,-RRB-,NN,O
6213,2,2,CD,B-QUANTITY
6213,ounces,ounce,NNS,B-UNIT
6213,fresh,fresh,JJ,DF
6213,snow,snow,JJ,O
6213,peas,pea,NNS,B-NAME
6213,-LRB-,-LRB-,VBP,O
6213,about,about,IN,O
6213,20,20,CD,B-QUANTITY
6213,-RRB-,-RRB-,NNS,O
6214,3,3,CD,I-QUANTITY
6214,cups,cup,NNS,B-UNIT
6214,cooked,cooked,VBD,B-STATE
6214,shredded,shredded,JJ,I-STATE
6214,chicken,chicken,NN,B-NAME
6214,-LRB-,-LRB-,NN,O
6214,we,we,PRP,O
6214,prefer,prefer,VBP,O
6214,the,the,DT,O
6214,white,white,JJ,I-NAME
6214,meat,meat,NN,I-NAME
6214,-RRB-,-RRB-,NN,O
6215,2,2,CD,B-QUANTITY
6215,egg,egg,NN,B-NAME
6215,yolks,yolk,NNS,I-NAME
6215,-LRB-,-LRB-,VBP,O
6215,and,and,CC,O
6215,classic,classic,JJ,O
6215,ingredients,ingredient,NNS,O
6215,-RRB-,-RRB-,VBP,O
6216,2,2,CD,B-QUANTITY
6216,cups,cup,NNS,B-UNIT
6216,creamini,creamini,VBP,B-NAME
6216,mushrooms,mushroom,NNS,I-NAME
6216,-LRB-,-LRB-,NNP,O
6216,diced,diced,VBD,B-STATE
6216,-RRB-,-RRB-,NN,O
6217,4,4,CD,B-QUANTITY
6217,teaspoons,teaspoon,NNS,B-UNIT
6217,dried,dried,VBD,DF
6217,thyme,thyme,JJ,B-NAME
6217,-LRB-,-LRB-,NN,O
6217,Bedouins,Bedouins,NNP,O
6217,use,use,VBP,O
6217,the,the,DT,O
6217,desert,desert,NN,O
6217,herbs,herb,JJ,O
6217,habuck,habuck,NN,O
6217,and,and,CC,O
6217,marmaraya,marmaraya,NN,O
6217,-RRB-,-RRB-,NN,O
6217,or,or,CC,O
6217,4,4,CD,O
6217,teaspoons,teaspoon,NNS,O
6217,sage,sage,NN,O
6217,-LRB-,-LRB-,NN,O
6217,Bedouins,Bedouins,NNP,O
6217,use,use,VBP,O
6217,the,the,DT,O
6217,desert,desert,NN,O
6217,herbs,herb,JJ,O
6217,habuck,habuck,NN,O
6217,and,and,CC,O
6217,marmaraya,marmaraya,NN,O
6217,-RRB-,-RRB-,NN,O
6218,2,2,CD,B-QUANTITY
6218,large,large,JJ,SIZE
6218,onions,onion,NNS,B-NAME
6218,-LRB-,-LRB-,VBP,O
6218,grated,grated,VBN,B-STATE
6218,-RRB-,-RRB-,NN,O
6219,1 1/2,1 1/2,CD,B-QUANTITY
6219,cups,cup,NNS,B-UNIT
6219,cubed,cubed,VBD,B-STATE
6219,",",",",",",O
6219,peeled,peeled,VBD,I-STATE
6219,rutabagas,rutabaga,NN,B-NAME
6220,4,4,CD,B-QUANTITY
6220,cups,cup,NNS,B-UNIT
6220,flour,flour,RB,B-NAME
6220,",",",",",",O
6220,sifted,sifted,VBD,B-STATE
6221,3,3,CD,B-QUANTITY
6221,bunches,bunch,NNS,B-UNIT
6221,green,green,JJ,B-NAME
6221,onions,onion,NNS,I-NAME
6221,-LRB-,-LRB-,VBP,O
6221,scallions,scallion,NNS,I-NAME
6221,-RRB-,-RRB-,VBP,O
6222,200,200,CD,B-QUANTITY
6222,g,g,JJ,B-UNIT
6222,ladyfingers,ladyfinger,NNS,B-NAME
6222,-LRB-,-LRB-,VBP,O
6222,savoiardi,savoiardi,JJ,O
6222,-RRB-,-RRB-,NN,O
6223,2,2,CD,B-QUANTITY
6223,medium,medium,NN,SIZE
6223,cucumbers,cucumber,NNS,B-NAME
6223,",",",",",",O
6223,peeled,peeled,VBD,B-STATE
6223,",",",",",",O
6223,sliced,sliced,VBD,I-STATE
6223,into,into,IN,O
6223,rounds,round,NNS,O
6223,-LRB-,-LRB-,VBP,O
6223,about,about,IN,O
6223,3,3,CD,O
6223,cups,cup,NNS,O
6223,-RRB-,-RRB-,VBP,O
6224,1,1,CD,B-QUANTITY
6224,large,large,JJ,SIZE
6224,vidalia,vidalia,NNS,B-NAME
6224,onion,onion,NN,I-NAME
6224,",",",",",",O
6224,sliced,sliced,VBD,B-STATE
6225,1 1/2,1 1/2,CD,B-QUANTITY
6225,lbs,lb,JJ,B-UNIT
6225,ham,ham,NN,B-NAME
6225,",",",",",",O
6225,1/2-inch,1/2-inch,JJ,O
6225,dice,dice,NN,O
6226,2,2,CD,B-QUANTITY
6226,garlic,garlic,JJ,B-NAME
6226,cloves,clove,NNS,B-UNIT
6226,-LRB-,-LRB-,VBP,O
6226,minced,minced,VBN,B-STATE
6226,-RRB-,-RRB-,NN,O
6227,1/4,1/4,CD,B-QUANTITY
6227,cup,cup,NN,B-UNIT
6227,blueberries,blueberry,NNS,B-NAME
6227,-LRB-,-LRB-,VBP,O
6227,frozen,frozen,JJ,TEMP
6227,-RRB-,-RRB-,NN,O
6228,5,5,CD,B-QUANTITY
6228,ounces,ounce,NNS,B-UNIT
6228,flounder,flounder,JJR,B-NAME
6228,fillets,fillet,NNS,I-NAME
6229,1,1,CD,B-QUANTITY
6229,can,can,MD,B-UNIT
6229,coconut,coconut,VB,B-NAME
6229,-LRB-,-LRB-,NNP,O
6229,small,small,JJ,SIZE
6229,",",",",",",O
6229,do,do,VBP,O
6229,not,not,RB,O
6229,know,know,VB,O
6229,how,how,WRB,O
6229,many,many,JJ,O
6229,ounces,ounce,NNS,O
6229,.,.,.,O
6229,This,This,DT,O
6229,is,is,VBZ,O
6229,all,all,DT,I-NAME
6229,that,that,IN,O
6229,the,the,DT,O
6229,recipe,recipe,NN,O
6229,gives,give,VBZ,O
6229,-RRB-,-RRB-,NNS,O
6230,1/2,1/2,CD,B-QUANTITY
6230,lb,lb,JJ,B-UNIT
6230,black,black,JJ,B-NAME
6230,olives,olive,NNS,I-NAME
6230,-LRB-,-LRB-,VBP,O
6230,pitted,pitted,VBN,B-STATE
6230,-RRB-,-RRB-,NN,O
6231,500,500,CD,B-QUANTITY
6231,g,g,JJ,B-UNIT
6231,fresh,fresh,JJ,DF
6231,beans,bean,NNS,B-NAME
6231,-LRB-,-LRB-,VBP,O
6231,recipe,recipe,NN,O
6231,calls,call,NNS,O
6231,for,for,IN,O
6231,green,green,JJ,I-NAME
6231,but,but,CC,O
6231,butter,butter,JJ,I-NAME
6231,beans,bean,NNS,I-NAME
6231,are,are,VBP,O
6231,fine,fine,JJ,O
6231,too,too,RB,O
6231,-RRB-,-RRB-,JJ,O
6232,apple,apple,NN,I-NAME
6232,",",",",",",O
6232,slices,slice,NNS,B-UNIT
6232,-LRB-,-LRB-,VBP,O
6232,optional,optional,JJ,O
6232,-RRB-,-RRB-,NN,O
6233,2,2,CD,B-QUANTITY
6233,ounces,ounce,NNS,B-UNIT
6233,pecans,pecan,NNS,B-NAME
6233,or,or,CC,O
6233,2,2,CD,O
6233,ounces,ounce,NNS,O
6233,walnuts,walnut,NNS,O
6233,",",",",",",O
6233,roughly,roughly,RB,O
6233,chopped,chopped,VBD,B-STATE
6234,5,5,CD,B-QUANTITY
6234,cups,cup,NNS,B-UNIT
6234,sliced,sliced,VBD,B-STATE
6234,peaches,peach,NNS,B-NAME
6234,-LRB-,-LRB-,JJ,O
6234,fresh,fresh,JJ,DF
6234,or,or,CC,O
6234,frozen,frozen,JJ,TEMP
6234,-RRB-,-RRB-,NN,O
6235,2,2,CD,B-QUANTITY
6235,cups,cup,NNS,B-UNIT
6235,walnuts,walnut,NNS,B-NAME
6235,",",",",",",O
6235,finely,finely,RB,O
6235,ground,ground,NN,B-STATE
6235,in,in,IN,O
6235,a,a,DT,O
6235,food,food,NN,B-NAME
6235,processor,processor,NN,O
6236,3,3,CD,B-QUANTITY
6236,slices,slice,NNS,B-UNIT
6236,bacon,bacon,NN,B-NAME
6236,",",",",",",O
6236,rinds,rind,VBZ,O
6236,cut,cut,VBN,B-STATE
6236,into,into,IN,O
6236,strips,strip,NNS,O
6236,-LRB-,-LRB-,VBP,O
6236,row,row,VB,O
6236,-RRB-,-RRB-,CD,O
6236,or,or,CC,O
6236,3,3,CD,O
6236,slices,slice,NNS,O
6236,ham,ham,NN,O
6236,",",",",",",O
6236,cut,cut,VBN,I-STATE
6236,into,into,IN,O
6236,strips,strip,NNS,O
6236,-LRB-,-LRB-,VBP,O
6236,row,row,NN,O
6236,-RRB-,-RRB-,NN,O
6237,3,3,CD,B-QUANTITY
6237,cups,cup,NNS,B-UNIT
6237,beef,beef,NN,B-NAME
6237,roast,roast,NN,I-NAME
6237,",",",",",",O
6237,cut,cut,VBN,B-STATE
6237,in,in,IN,O
6237,chunks,chunk,NNS,O
6237,-LRB-,-LRB-,VBP,O
6237,leftover,leftover,RB,O
6237,-RRB-,-RRB-,VBP,O
6238,2,2,CD,B-QUANTITY
6238,tablespoons,tablespoon,NNS,B-UNIT
6238,onions,onion,NNS,B-NAME
6238,",",",",",",O
6238,chopped,chopped,VBD,B-STATE
6239,1,1,CD,B-QUANTITY
6239,tablespoon,tablespoon,NN,B-UNIT
6239,Worcestershire,Worcestershire,NNP,B-NAME
6239,sauce,sauce,NN,I-NAME
6240,1,1,CD,B-QUANTITY
6240,pinch,pinch,JJ,B-UNIT
6240,cayenne,cayenne,NN,B-NAME
6240,pepper,pepper,NN,I-NAME
6240,-LRB-,-LRB-,NNP,O
6240,optional,optional,JJ,O
6240,-RRB-,-RRB-,NN,O
6241,20,20,CD,B-QUANTITY
6241,Mandarin,Mandarin,NNP,B-NAME
6241,pancakes,pancake,NNS,I-NAME
6241,-LRB-,-LRB-,VBP,O
6241,Moo-Shu,Moo-Shu,NNP,O
6241,Shells,Shells,NNP,O
6241,",",",",",",O
6241,frozen,frozen,JJ,TEMP
6241,-RRB-,-RRB-,NN,O
6242,1/2,1/2,CD,B-QUANTITY
6242,cup,cup,NN,B-UNIT
6242,Dijon,Dijon,NNP,B-NAME
6242,mustard,mustard,NN,I-NAME
6243,1,1,CD,B-QUANTITY
6243,teaspoon,teaspoon,NN,B-UNIT
6243,Dijon,Dijon,NNP,B-NAME
6243,mustard,mustard,NN,I-NAME
6244,1/4,1/4,CD,B-QUANTITY
6244,-,-,:,O
6244,1/2,1/2,CD,O
6244,teaspoon,teaspoon,NN,B-UNIT
6244,cayenne,cayenne,NN,B-NAME
6244,pepper,pepper,NN,I-NAME
6244,-LRB-,-LRB-,NNP,O
6244,caution,caution,NN,O
6244,!,!,.,O
6244,-RRB-,-RRB-,NN,O
6245,1,1,CD,B-QUANTITY
6245,cup,cup,NN,B-UNIT
6245,salsa,salsa,NN,B-NAME
6245,-LRB-,-LRB-,VBP,O
6245,I,I,PRP,O
6245,like,like,IN,O
6245,medium,medium,NN,SIZE
6245,-RRB-,-RRB-,NN,O
6246,1,1,CD,B-QUANTITY
6246,bunch,bunch,NN,B-UNIT
6246,arugula,arugula,NN,B-NAME
6247,1/8,1/8,CD,B-QUANTITY
6247,cayenne,cayenne,NNS,B-NAME
6247,pepper,pepper,NN,I-NAME
6248,100,100,CD,B-QUANTITY
6248,g,g,NN,B-UNIT
6248,camembert,camembert,NN,B-NAME
6248,cheese,cheese,NN,I-NAME
6249,1,1,CD,B-QUANTITY
6249,teaspoon,teaspoon,NN,B-UNIT
6249,Urad,Urad,NNP,B-NAME
6249,Dal,Dal,NNP,I-NAME
6250,1/2,1/2,CD,B-QUANTITY
6250,teaspoon,teaspoon,NN,B-UNIT
6250,Tabasco,Tabasco,NNP,B-NAME
6250,sauce,sauce,NN,I-NAME
6251,1,1,CD,B-QUANTITY
6251,teaspoon,teaspoon,NN,B-UNIT
6251,cayenne,cayenne,NN,B-NAME
6252,1,1,CD,B-QUANTITY
6252,teaspoon,teaspoon,NN,B-UNIT
6252,Worcestershire,Worcestershire,NNP,B-NAME
6252,sauce,sauce,NN,I-NAME
6253,1,1,CD,B-QUANTITY
6253,cup,cup,NN,B-UNIT
6253,Urad,Urad,NNP,B-NAME
6253,Dal,Dal,NNP,I-NAME
6254,1/4,1/4,CD,B-QUANTITY
6254,teaspoon,teaspoon,NN,B-UNIT
6254,kabsa,kabsa,NN,O
6254,spices,spice,NNS,B-NAME
6254,-LRB-,-LRB-,VBP,O
6254,Saudi,Saudi,NNP,O
6254,Kabsa,Kabsa,NNP,O
6254,Spice,Spice,NNP,O
6254,Mix,Mix,NNP,O
6254,-RRB-,-RRB-,NN,O
6255,1,1,CD,B-QUANTITY
6255,tablespoon,tablespoon,NN,B-UNIT
6255,Dijon,Dijon,NNP,B-NAME
6255,mustard,mustard,NN,I-NAME
6256,1,1,CD,B-QUANTITY
6256,package,package,NN,B-UNIT
6256,Philadelphia,Philadelphia,NNP,B-NAME
6256,Cream,Cream,NNP,I-NAME
6256,Cheese,Cheese,NNP,I-NAME
6257,1,1,CD,B-QUANTITY
6257,cup,cup,NN,B-UNIT
6257,Hellmann,Hellmann,NNP,B-NAME
6257,'s,'s,POS,O
6257,mayonnaise,mayonnaise,NN,I-NAME
6258,500,500,CD,B-QUANTITY
6258,g,g,JJ,B-UNIT
6258,phyllo,phyllo,NN,B-NAME
6258,pastry,pastry,NN,I-NAME
6258,-LRB-,-LRB-,NN,O
6258,found,found,VBD,O
6258,at,at,IN,O
6258,Arabic,Arabic,NNP,O
6258,or,or,CC,O
6258,Mediterranean,Mediterranean,JJ,O
6258,grocery,grocery,NN,O
6258,store,store,NN,O
6258,-RRB-,-RRB-,NN,O
6259,1,1,CD,B-QUANTITY
6259,fluid,fluid,JJ,B-UNIT
6259,ounce,ounce,NN,I-UNIT
6259,margarita,margarita,NNS,O
6259,mix,mix,NN,B-NAME
6260,macaroni,macaroni,NN,I-NAME
6261,1,1,CD,B-QUANTITY
6261,tablespoon,tablespoon,JJ,B-UNIT
6261,new,new,JJ,B-NAME
6261,mexico,mexico,NN,I-NAME
6261,chile,chile,NN,I-NAME
6261,powder,powder,NN,I-NAME
6262,1,1,CD,B-QUANTITY
6262,container,container,NN,B-UNIT
6262,frozen,frozen,JJ,TEMP
6262,green,green,JJ,B-NAME
6262,chiles,chile,NNS,I-NAME
6262,",",",",",",O
6262,Finely,Finely,RB,O
6262,Chopped,Chopped,NNP,B-STATE
6262,-LRB-,-LRB-,NNP,O
6262,Baca,Baca,NNP,O
6262,'s,'s,POS,O
6262,Brand,Brand,NNP,O
6262,Recommended,Recommended,VBD,O
6262,!,!,.,O
6262,-RRB-,-RRB-,NN,O
6263,Tabasco,Tabasco,NNP,B-NAME
6263,sauce,sauce,NN,I-NAME
6264,1/2,1/2,CD,B-QUANTITY
6264,cup,cup,NN,B-UNIT
6264,monterey,monterey,NN,B-NAME
6264,jack,jack,NN,I-NAME
6264,cheese,cheese,NN,I-NAME
6264,or,or,CC,O
6264,1/2,1/2,CD,O
6264,cup,cup,NNS,O
6264,monterey,monterey,JJ,O
6264,jack,jack,NN,O
6264,pepper,pepper,IN,O
6264,cheese,cheese,NN,O
6264,",",",",",",O
6264,shredded,shredded,VBD,B-STATE
6265,1/2,1/2,CD,B-QUANTITY
6265,cup,cup,NN,B-UNIT
6265,Dijon,Dijon,NNP,B-NAME
6265,mustard,mustard,NN,I-NAME
6265,",",",",",",O
6265,plus,plus,CC,O
6266,1/2,1/2,CD,B-QUANTITY
6266,-,-,:,O
6266,1,1,CD,O
6266,teaspoon,teaspoon,NN,B-UNIT
6266,cayenne,cayenne,NN,B-NAME
6266,pepper,pepper,IN,I-NAME
6266,-LRB-,-LRB-,NNP,O
6266,optional,optional,JJ,O
6266,-RRB-,-RRB-,NN,O
6267,1/2,1/2,CD,B-QUANTITY
